state,year,stateid,vio,mur,rap,aga,bur,auto,shall,density,rpcpi,rpcui,rpcim,pbm1019,pbm2029,pwm1019,pwm2029
Rhode Island,1978,44,348.1283422,3.957219251,11.01604278,234.973262,1392.620321,807.1657754,0,907.3555908,11711.65625,141.1042938,188.6503143,0.354245037,0.30942902,8.604152679,8.077539444
Rhode Island,1979,44,375.1345533,3.229278794,15.17761033,247.0398278,1550.053821,793.0032293,0,905.9885864,11703.85645,122.5895309,180.4407654,0.358542442,0.326660395,8.419998169,8.192434311
Rhode Island,1980,44,408.5279145,4.44052081,17.12772312,268.3343289,1716.261293,843.5932271,0,897.7763062,11705.09668,126.2135925,202.6699066,0.361775666,0.339757293,8.207798958,8.287760735
Rhode Island,1981,44,441.7016807,4.201680672,17.85714286,287.605042,1654.936975,863.8655462,0,903.329834,11807.48047,113.3113327,206.8206787,0.365161121,0.362537831,7.89136219,8.549491882
Rhode Island,1982,44,401.7745303,3.653444676,19.41544885,263.9874739,1400.208768,735.6993737,0,904.4265137,11958.54883,150.2590637,179.2746124,0.366913825,0.382214993,7.589907646,8.679749489
Rhode Island,1983,44,355.1832461,2.722513089,16.7539267,222.8272251,1332.146597,651.8324607,0,906.5231934,12438.75488,129.5180664,183.7349396,0.370252639,0.398797959,7.325795174,8.716360092
Rhode Island,1984,44,334.7193347,3.43035343,21.30977131,196.5696466,1184.615385,691.8918919,0,911.7478638,13117.4209,79.88450623,178.0558167,0.370516688,0.414596111,7.025262356,8.761825562
Rhode Island,1985,44,346.5909091,3.615702479,26.13636364,200.9297521,1232.334711,652.892562,0,918.4407349,13511.15234,79.92565155,178.4386597,0.371226966,0.430156797,6.764545918,8.783227921
Rhode Island,1986,44,335.4871795,3.487179487,21.43589744,191.8974359,1293.948718,704.7179487,0,926.3895874,14092.15332,69.34306335,182.4817505,0.37274605,0.440276206,6.529655457,8.697067261
Rhode Island,1987,44,359.7363083,3.54969574,24.44219067,224.0365112,1440.973631,783.4685598,0,938.0132446,14425.17578,69.54225159,175.1760559,0.379749388,0.445937753,6.355396271,8.543754578
Rhode Island,1988,44,396.6834171,4.120603015,30.45226131,246.9346734,1261.306533,827.9396985,0,944.4625854,15138.63086,70.16060638,174.1335602,0.389096081,0.448308527,6.210784435,8.320052147
Rhode Island,1989,44,377.9559118,4.909819639,26.65330661,233.9679359,1206.913828,924.1482966,0,948.4985962,15636.29004,89.51612854,182.2580719,0.404731274,0.446103811,6.090855598,8.034964561
Rhode Island,1990,44,431.9038849,4.783430198,24.71438936,280.4285953,1271.09692,954.3939793,0,960.2526245,15165.26367,135.4246368,197.3986206,0.41268146,0.447718561,5.895989418,7.884644508
Rhode Island,1991,44,461.9521912,3.685258964,30.87649402,304.4820717,1127.49004,794.123506,0,960.7559814,14670.33789,204.1116028,220.2643127,0.401697218,0.448410869,5.644179344,7.833842754
Rhode Island,1992,44,394.5273632,3.582089552,30.94527363,265.4726368,1047.661692,742.5870647,0,957.4841919,14839.62891,235.2102661,237.3485413,0.403169781,0.440148652,5.545133591,7.632842064
Rhode Island,1993,44,401.7,3.9,28.6,268.1,1040.9,646.3,0,954.8823242,14948.09668,197.2318268,248.4429016,0.414289892,0.4174968,5.624381065,7.308298111
Rhode Island,1994,44,375.5265797,4.112337011,27.38214644,256.7703109,912.8385155,519.8595787,0,950.6334839,14979.08203,149.7975769,253.7111969,0.419463426,0.420872718,5.686663628,6.966796875
Rhode Island,1995,44,367.979798,3.333333333,26.96969697,245.3535354,932.7272727,440.8080808,0,946.6057129,15330.70898,132.545929,259.1863403,0.43398574,0.411442339,5.765651703,6.684775352
Rhode Island,1996,44,347.1717172,2.525252525,28.98989899,232.4242424,821.7171717,464.3434343,0,945.3186646,15486.93457,118.5468445,253.6647491,0.448445022,0.414432049,5.835858822,6.437058449
Rhode Island,1997,44,333.5359676,2.532928065,36.7781155,222.5937183,717.6291793,425.0253293,0,944.4650879,15963.24023,97.81931305,234.8909607,0.462629914,0.417643547,5.933436394,6.230609894
Rhode Island,1998,44,312.145749,2.429149798,35.52631579,207.4898785,653.0364372,387.5506073,0,945.1712646,16530.67578,88.95705414,251.5337372,0.48101455,0.420571327,6.010302544,6.016782761
Rhode Island,1999,44,286.6315644,3.633357858,39.46230341,164.0057367,639.9756161,406.9360802,0,948.1521606,16651.25977,88.83553314,248.4994049,0.499889493,0.416725963,6.157027721,5.750394344
Rhode Island,2000,44,297.7147223,4.292586512,39.30101429,166.1707934,631.4871714,444.9981351,0,1003.185791,17130.08203,83.04297638,247.3867645,0.577338219,0.488524318,6.132358551,5.550059319
Rhode Island,2001,44,309.3447987,3.68042927,39.25791222,173.3576556,643.9807523,475.9078156,0,1011.686829,17615.4707,99.94353485,245.0592957,0.597270727,0.510622025,6.174477577,5.520828724
Rhode Island,2002,44,285.5869837,3.837779854,36.97373274,159.033853,600.4721405,456.4149894,0,1020.15918,17876.59766,134.5191803,254.030014,0.620922208,0.529270768,6.186614513,5.5349226
Rhode Island,2003,44,285.6654313,2.323238706,46.92942187,159.2812457,513.3428245,407.6819282,0,1025.276245,18194.02148,132.6086884,256.5217285,0.645825505,0.541003704,6.162737846,5.56908989
Rhode Island,2004,44,247.5192515,2.407594665,29.63193434,147.7892725,506.0578786,377.6219632,0,1028.374146,18515.61719,105.3467407,257.8083496,0.659607172,0.562173605,6.15264225,5.64220953
Rhode Island,2005,44,252.4266961,3.166976999,30.08628149,146.8918449,495.4456076,409.9372287,0,1021.99762,18493.08789,97.79825592,270.8653259,0.666812778,0.572142363,6.096453667,5.695391655
Rhode Island,2006,44,230.4212212,2.529013404,27.06981014,131.508697,510.7670404,338.0447916,0,1017.384827,18973.71094,93.75,264.8809509,0.666543782,0.598158598,6.06135273,5.741344452
Rhode Island,2007,44,229.1479176,1.796126417,24.38950608,131.1172284,492.1386383,302.032837,0,1011.852417,19460.11914,107.0694809,317.8323669,0.674444199,0.604739368,5.958489418,5.795340538
Rhode Island,2008,44,252.7626886,2.950166922,26.83700233,139.2288454,548.7310476,304.8188598,0,1009.639832,19424.7168,151.4145203,342.7727356,0.682746887,0.622083545,5.881025791,5.781784534
Rhode Island,2009,44,254.2705199,3.038333322,28.10458323,148.593489,546.2353626,228.064895,0,1008.341187,18859.2168,311.8343201,374.7605286,0.682392359,0.612065196,5.770628929,5.796918392
Rhode Island,2010,44,257.3803262,2.755271119,28.31278598,152.0149583,581.8372528,228.3074655,0,1018.143494,19261.56641,307.7191162,445.7570496,0.675586462,0.630078673,5.653226852,5.826422691
Rhode Island,2011,44,246.1,1.9,30.4,143.1,650.6,226.1,0,1018.445374,19217.91992,317.1875916,465.2767029,0.671910882,0.632964373,5.658124924,5.830801964
Rhode Island,2012,44,253,3.4,27.8,153.7,564.5,250.6,0,1019.28717,19122.10547,329.0852051,484.2322083,0.667999029,0.638467312,5.667921543,5.829916
Rhode Island,2013,44,257.3,2.9,31.6,146.9,533.6,212.6,0,1019.484863,19103.87109,328.973999,492.2657471,0.672579408,0.638089895,5.669803143,5.837807178
Rhode Island,2014,44,219.2,2.4,24,132.5,457.1,173.7,0,1019.552185,19144.48242,324.3828125,509.6307373,0.678383172,0.635311723,5.674234867,5.844184875
South Carolina,1977,45,636.1961057,11.92628651,33.03198887,485.3268428,1613.595271,245.0625869,0,98.98034668,9353.135742,56.10560989,145.2145233,3.677597284,2.664785862,6.54643774,6.720916271
South Carolina,1978,45,637.5599726,11.51473612,35.36668951,489.4105552,1498.594928,276.1480466,0,100.7233734,9664.110352,38.34355927,136.503067,3.575812817,2.698605537,6.362744331,6.701742649
South Carolina,1979,45,678.3424284,12.55115962,34.31105048,523.840382,1506.139154,296.1800819,0,102.2420807,9625.344727,37.19008255,152.8925629,3.487482309,2.74176836,6.21211338,6.704396725
South Carolina,1980,45,659.9648824,11.35563803,37.46055303,493.0239509,1669.964044,306.0474972,0,103.3612518,9388.349609,58.25242615,172.3300934,3.40998745,2.790172577,6.049124718,6.656968117
South Carolina,1981,45,640.3979785,10.423247,36.26026532,473.5312697,1595.704359,275.4264056,0,105.262886,9467.546875,61.60615921,171.617157,3.344717503,2.837738276,5.885496616,6.807514191
South Carolina,1982,45,719.9812676,10.86481424,38.77614736,547.9238214,1490.852326,277.7396191,0,106.2018356,9407.253906,97.40932465,158.5492249,3.25953269,2.837785244,5.691875458,6.827612877
South Carolina,1983,45,616.8198529,9.834558824,35.04901961,467.0036765,1294.822304,239.7671569,0,107.0776443,9829.317383,67.26907349,160.6425629,3.185050964,2.816166878,5.520029068,6.798725128
South Carolina,1984,45,624.4545455,9.242424242,40.27272727,471.6666667,1231.69697,238.5151515,0,108.3292389,10490.85645,38.49855804,152.0692902,3.097194672,2.813136578,5.340686798,6.814861298
South Carolina,1985,45,631.0427248,9.082760681,41.3803406,486.674634,1253.510607,259.2470869,0,109.3669205,10771.375,43.68029785,151.4869843,3.013242483,2.733242989,5.200775146,6.643186569
South Carolina,1986,45,674.6299586,8.614564831,41.29662522,525.2220249,1340.319716,276.6133807,0,110.6763535,11125.91211,32.84671402,150.5474396,2.945095539,2.707777739,5.100667953,6.605763435
South Carolina,1987,45,664.9051095,9.284671533,43.7080292,510.8029197,1357.985401,280.8175182,0,111.9261627,11389.96484,25.52816963,139.9647827,2.91059804,2.630906343,5.028859615,6.45334959
South Carolina,1988,45,741.1680504,9.304322932,42.74262811,564.3859147,1416.175208,304.6664758,0,112.9720917,11754.86035,22.82332993,142.0118408,2.886927605,2.525186062,4.980913162,6.215107918
South Carolina,1989,45,813.667426,9.111617312,46.46924829,627.8473804,1392.767654,342.0558087,0,114.4513779,12041.12891,25.8064518,170.1612854,2.863937855,2.451097012,4.913042068,6.07392025
South Carolina,1990,45,976.5672614,11.18535189,53.71836947,759.2846308,1380.444506,385.8372795,0,115.7815552,12122.41797,32.13465881,146.9013062,2.833786488,2.384609222,4.789909363,5.932958126
South Carolina,1991,45,972.5,11.29213483,58.93258427,731.1516854,1454.859551,387.1348315,0,118.2112274,11935.38867,52.12922287,171.0719604,2.792410135,2.385748386,4.642573357,5.831345558
South Carolina,1992,45,944.4629475,10.35248404,57.50763253,705.9672495,1378.545656,345.3510963,0,119.5763702,12124.01953,66.28652954,206.6999359,2.775417089,2.381841183,4.556743145,5.703392982
South Carolina,1993,45,1023.359868,10.34861378,52.29206698,773.3735932,1309.223168,343.9747461,0,120.7032318,12215.22461,54.67127991,212.4567413,2.767032623,2.347278595,4.515357971,5.468417168
South Carolina,1994,45,1030.458515,9.634279476,54.33951965,780.4312227,1273.962882,359.8253275,0,121.764267,12536.4375,37.78677368,215.9244232,2.75745821,2.297477484,4.499195099,5.250683308
South Carolina,1995,45,981.9493602,7.94990471,47.29104274,750.8031582,1254.641982,385.4342499,0,122.8763809,12719.16016,33.46456528,223.7532806,2.738718033,2.270115852,4.482555389,5.069834709
South Carolina,1996,45,996.8910516,8.975398756,49.22952149,766.7207353,1283.7794,428.4671533,0.357923508,124.1726151,12975.78027,36.32887268,231.3575592,2.736071587,2.232511044,4.496527672,4.946678162
South Carolina,1997,45,990.2925532,8.35106383,48.85638298,756.9148936,1231.968085,419.0159574,1,125.8694,13262.92871,29.28348923,231.1526489,2.707789421,2.205449581,4.499473095,4.853741169
South Carolina,1998,45,903.2064651,7.977059437,45.69864442,694.6037539,1162.669447,415.7455683,1,127.51371,13848.46582,27.60736275,227.6073608,2.676127434,2.199095726,4.491899967,4.783234119
South Carolina,1999,45,847.201148,6.639668778,40.84168353,651.4853299,1019.884007,371.7442461,1,129.0466309,14135.6543,30.61224556,232.893158,2.64953661,2.193098068,4.494412422,4.731638908
South Carolina,2000,45,828.1381013,7.253218585,41.37574863,624.4747025,1004.957114,388.4833844,1,133.247879,14562.13672,30.19744492,230.5458832,2.711375237,2.037201643,4.564455509,4.788930893
South Carolina,2001,45,815.1890944,8.123826815,43.54863526,616.1307198,1048.982983,411.1394898,1,135.0071869,14476.00195,55.33596802,223.602478,2.740569115,2.034319878,4.559243202,4.686131001
South Carolina,2002,45,822.6825577,7.261615539,47.73659343,626.9844558,1065.971046,411.0123131,1,136.4286652,14479.71094,77.26514435,267.9266357,2.729249954,2.038977146,4.555023193,4.635479927
South Carolina,2003,45,806.3886323,7.303415202,47.05038441,612.2093819,1060.393218,380.5971157,1,137.8402557,14490.76074,74.45652008,278.8043518,2.701541424,2.052865028,4.546397209,4.561938286
South Carolina,2004,45,789.9202743,6.812943258,42.21166242,610.6398164,1041.92771,374.6165933,1,139.8536987,14740.07422,50.82054138,290.1005859,2.667967319,2.066293716,4.526468277,4.61039257
South Carolina,2005,45,767.377305,7.393570843,43.84340417,582.9383228,1006.396852,385.5959112,1,141.8208313,14916.02637,44.54685211,311.8279419,2.630446196,2.062972069,4.502206802,4.605622768
South Carolina,2006,45,771.1196462,8.377207608,42.44143302,583.7201235,993.9718817,386.1152181,1,144.733429,15274.80176,43.15476227,303.0754089,2.562503815,2.063909054,4.460964203,4.618932247
South Carolina,2007,45,785.6689269,8.258258429,40.22497855,593.0291678,1029.968176,388.0473961,1,147.5984039,15428.61523,45.33572388,291.7884521,2.493659973,2.047069073,4.429795742,4.618427277
South Carolina,2008,45,730.9701326,6.852984508,37.63560873,539.2651458,1026.027948,394.4372517,1,150.4176483,15313.76758,72.92048645,367.3892212,2.429788113,2.032392979,4.390730381,4.613759995
South Carolina,2009,45,675.2327546,6.686775225,36.45936787,505.9586841,996.2856608,298.537109,1,152.4394836,14658.54395,178.990097,370.5654602,2.369739294,2.021320105,4.357811928,4.617340088
South Carolina,2010,45,602.1643672,5.714771239,33.44758563,454.8095299,997.6265369,286.6658644,1,153.8674774,14763.63867,167.3881989,431.5405273,2.31013155,2.027494431,4.317887306,4.619463444
South Carolina,2011,45,596.9,6.8,35.9,455,1013.2,291.8,1,153.9469604,14701.18359,166.8568268,460.4739075,2.319475889,2.031496525,4.313494205,4.62189436
South Carolina,2012,45,560.5,7,36.2,421.7,957.4,285.5,1,154.4957275,14506.05762,184.9057007,442.482666,2.329452515,2.027752876,4.322339535,4.621085167
South Carolina,2013,45,508.5,6.4,36.4,372.2,857.7,264.1,1,155.336853,14751.39258,210.3872986,460.4700012,2.327484846,2.037083864,4.326211452,4.620833874
South Carolina,2014,45,497.7,6.4,30.6,365.8,759.9,267,1,155.8272247,14727.87988,224.194458,486.3639221,2.32256937,2.039492369,4.326056957,4.625378132
South Dakota,1977,46,189.1146589,2.031930334,13.49782293,155.7329463,570.5370102,147.4600871,0,9.064314842,10481.84863,36.30363083,100.6600647,0.034392484,0.083006337,9.049722672,8.107484818
South Dakota,1978,46,163.4782609,1.884057971,10.86956522,134.7826087,599.7101449,160,0,9.065630913,11199.38672,29.14110374,88.95705414,0.035684858,0.090082511,8.697966576,8.258433342
South Dakota,1979,46,159.0711176,2.031930334,16.40058055,120.3193033,626.4150943,174.0203193,0,9.062405586,11100.55078,26.17079926,96.41873169,0.036714237,0.089826524,8.362138748,8.364750862
South Dakota,1980,46,126.8495257,0.726515038,12.49605866,93.57513691,692.5141344,168.5514888,0,9.094797134,9774.271484,36.40776825,116.5048523,0.036628816,0.086866766,8.059932709,8.493541718
South Dakota,1981,46,104.8175182,1.751824818,11.53284672,73.72262774,634.7445255,144.0875912,0,9.079208374,10352.03516,28.6028595,103.4103394,0.036979727,0.088896364,7.740654945,8.580021858
South Dakota,1982,46,98.9869754,2.749638205,11.43270622,67.72793054,562.2286541,118.3791606,0,9.092545509,10306.73535,35.23316193,104.6632156,0.036199566,0.089630127,7.465508938,8.583786011
South Dakota,1983,46,120,2.142857143,17,85,545.7142857,102.8571429,0,9.124288559,10334.33691,28.11244965,112.4497986,0.037085995,0.091632709,7.176933289,8.556186676
South Dakota,1984,46,147.4504249,1.841359773,26.9121813,103.8243626,499.8583569,109.3484419,0,9.180127144,11184.79297,19.24927902,106.8334961,0.037146464,0.093224719,6.936635971,8.451322556
South Dakota,1985,46,136.5819209,1.836158192,23.72881356,93.92655367,546.1864407,101.8361582,0.504109561,9.195307732,11057.62109,25.09293747,110.5947952,0.038659737,0.093785658,6.799674988,8.233236313
South Dakota,1986,46,124.7175141,3.95480226,17.65536723,86.86440678,553.5310734,98.72881356,1,9.164130211,11361.31348,22.81021881,118.6131363,0.039943621,0.092818625,6.722310066,7.928377151
South Dakota,1987,46,119.7461213,1.833568406,20.59238364,85.0493653,534.1325811,95.62764457,1,9.16415596,11560.73926,18.48591614,116.1971817,0.041089594,0.09209241,6.703063011,7.636630058
South Dakota,1988,46,113.7062937,3.076923077,26.85314685,71.60839161,517.9020979,95.52447552,1,9.192187309,11522.40039,17.7514801,121.7244263,0.043257426,0.089522824,6.743145466,7.255216122
South Dakota,1989,46,135.5244755,1.258741259,32.02797203,90.48951049,474.6853147,108.951049,1,9.172911644,11816.93555,13.7096777,113.7096786,0.044352517,0.086408466,6.788662434,6.892438889
South Dakota,1990,46,162.7864208,2.011482693,34.33888311,114.0798041,527.4394975,110.2005161,1,9.170496941,12299.1582,13.00688553,114.7666397,0.046220072,0.084976032,6.845020771,6.56124115
South Dakota,1991,46,182.2190612,1.706970128,39.68705548,122.0483642,589.7581792,114.9359886,1,9.242186546,12236.41699,14.68428802,129.9559479,0.050894938,0.092095599,6.935255051,6.381113052
South Dakota,1992,46,194.5147679,0.562587904,51.7580872,125.3164557,541.350211,101.1251758,1,9.337751389,12644.33398,17.81896019,143.2644348,0.058134779,0.093975149,7.10316658,6.126022339
South Dakota,1993,46,208.3916084,3.356643357,44.47552448,145.5944056,549.2307692,114.5454545,1,9.437361717,12628.37402,15.91695499,147.4048462,0.059336163,0.097450919,7.225469112,5.960561752
South Dakota,1994,46,227.6005548,1.386962552,42.02496533,165.4646325,546.185853,120.9431345,1,9.526694298,13159.91895,13.49527645,145.7489929,0.060162812,0.102207631,7.299063206,5.810759544
South Dakota,1995,46,207.5445816,1.783264746,41.01508916,138.8203018,540.7407407,120.8504801,1,9.595380783,12867.4541,13.12335968,148.9501343,0.052591756,0.092687823,7.353096485,5.762435913
South Dakota,1996,46,177.1857923,1.229508197,40.98360656,116.1202186,556.9672131,113.9344262,1,9.627635002,13812.61914,14.65901852,155.5130615,0.057616062,0.102778301,7.308207512,5.694957733
South Dakota,1997,46,197.4254743,1.35501355,48.37398374,124.3902439,553.9295393,116.2601626,1,9.62969017,13760.125,13.70716476,148.9096527,0.059792981,0.103303663,7.32033062,5.663503647
South Dakota,1998,46,154.3360434,1.35501355,34.95934959,97.83197832,468.5636856,103.3875339,1,9.628821373,14561.96289,12.26993847,144.7852783,0.062535152,0.109470725,7.284729004,5.667299271
South Dakota,1999,46,167.3639026,2.455216175,45.83070193,105.0286919,443.984925,117.4411737,1,9.659705162,14895.55859,12.00480175,146.4585876,0.064654022,0.11198514,7.173732281,5.701284409
South Dakota,2000,46,166.7894293,0.927343928,40.40569972,108.1018065,383.6554308,105.7172078,1,9.947441101,15343.20605,12.77584171,144.0185852,0.065972671,0.106510103,7.007940769,5.789698124
South Dakota,2001,46,154.419483,0.923088284,46.28628396,93.62752597,407.0819333,107.4738502,1,9.988476753,15734.04883,16.93958282,147.3743591,0.069659568,0.112801,6.949333191,5.740053654
South Dakota,2002,46,177.5294995,1.446536662,47.4727032,113.2243697,398.9811122,107.7012297,1,10.01546574,15621.45605,26.68148994,160.0889435,0.077234805,0.111181289,6.804426193,5.851425171
South Dakota,2003,46,173.7470666,1.307351893,46.5417274,112.3015276,376.2558749,114.2625555,1,10.0643425,16590.2168,27.71739197,173.9130402,0.080133133,0.119545028,6.665977001,5.966907024
South Dakota,2004,46,171.1606613,2.206013073,43.60119955,110.8197155,408.5017149,109.9113572,1,10.15219975,17095.81836,22.7633667,179.9894104,0.084891409,0.130062982,6.508081436,6.077653408
South Dakota,2005,46,178.9947644,2.322931333,48.65250625,109.3068244,323.2746105,108.2744105,1,10.21936703,17053.76367,19.45724487,189.4521179,0.087815106,0.137847796,6.3126297,6.105406761
South Dakota,2006,46,264.8611941,3.836714545,59.46907544,181.3487075,386.7408261,106.6606643,1,10.31872845,16839.28516,16.86507988,190.4761963,0.093865775,0.143799812,6.160915375,6.126306534
South Dakota,2007,46,241.894767,3.893425637,54.38236454,168.7988405,332.4483116,98.4659903,1,10.43192673,17841.53711,14.95114326,205.4576569,0.098910719,0.146155432,6.032417297,6.084967136
South Dakota,2008,46,276.92323,4.600879887,69.88363504,185.776069,333.6259659,114.1515604,1,10.53077412,18723.8457,18.11400604,248.0225525,0.105615646,0.153042585,5.893203259,6.074526787
South Dakota,2009,46,218.7391908,3.692839461,61.670419,138.9738584,322.6310743,106.5999658,1,10.63544559,17781.08203,50.34096527,252.6370697,0.113993011,0.165661588,5.771887779,6.090696335
South Dakota,2010,46,268.9205705,2.816563352,47.14682132,200.0984573,390.8900095,97.96742093,1,10.73960209,18141.21094,48.15276718,307.2605286,0.119998038,0.177724838,5.705003738,6.019676208
South Dakota,2011,46,255.6,2.4,61.1,171.8,355.4,115.2,1,11.55573273,18167.32617,66.92904663,342.9771729,0.115840912,0.18064931,5.710256577,6.017877579
South Dakota,2012,46,323.8,2.8,71.9,230.3,393.3,128.6,1,11.70009518,17979.89648,79.67899323,363.7915955,0.124445558,0.184649274,5.710833073,6.020061493
South Dakota,2013,46,323.2,2.1,53.7,242.7,400.1,110.7,1,11.8754549,18234.2168,111.6485443,413.5662231,0.124811411,0.192956507,5.709872723,6.028285503
South Dakota,2014,46,326.5,2.3,48.4,245.7,330.3,118,1,12.55180359,18344.25977,111.6058502,451.5010681,0.125179991,0.201929912,5.717086315,6.036211491
Tennessee,1977,47,389.4626657,10.09537102,29.68132124,203.9311468,1492.300535,314.0265178,0,107.0199585,10047.85449,70.95709229,155.115509,1.780285358,1.312178969,7.687271118,7.154853344
Tennessee,1978,47,382.6256599,9.433096167,30.64034886,190.1767271,1213.587331,328.1386275,0,108.5538635,10524.54004,47.54601288,147.2392578,1.737346172,1.34924221,7.499265671,7.184273243
Tennessee,1979,47,414.0410959,9.817351598,34.49771689,203.5844749,1294.748858,367.3744292,0,110.348259,10406.33594,55.09642029,157.0247955,1.699914455,1.386238813,7.317950249,7.206795692
Tennessee,1980,47,458.1143482,10.75767942,37.39888551,229.3871643,1501.477256,363.0991796,0,111.5568008,9984.223633,83.73786163,175.970871,1.67002666,1.429150581,7.164423943,7.251584053
Tennessee,1981,47,412.5596529,9.718004338,37.63557484,193.4924078,1384.186551,334.0563991,0,112.4446106,10033.00293,69.30693054,174.9174957,1.641804576,1.437899828,7.012281895,7.328662872
Tennessee,1982,47,421.113739,9.718340142,35.49774242,200.172006,1288.626102,332.0146205,0,112.8912888,10047.66797,101.5544052,158.5492249,1.611244202,1.444628954,6.833608627,7.354891777
Tennessee,1983,47,402.0490928,8.751334045,35.9018143,184.6318036,1205.933831,316.4781217,0,113.2243729,10334.33691,80.32128143,159.6385498,1.578407526,1.444366217,6.645921707,7.347288132
Tennessee,1984,47,445.4102184,8.352766589,40.00423998,230.2734789,1123.637905,366.4193343,0,113.8801346,10984.60059,40.4234848,152.0692902,1.542564154,1.438547254,6.459690094,7.313993454
Tennessee,1985,47,474.4225115,9.008819824,42.56614868,241.9571609,1166.799664,485.1952961,0,114.5740738,11293.68066,41.82155991,148.6988831,1.508919001,1.434162378,6.288873672,7.253987789
Tennessee,1986,47,539.6418905,10.43098064,46.97064335,274.4951072,1325.192588,543.5977514,0,115.1429443,11765.51074,40.14598465,153.284668,1.479555011,1.414157629,6.150962353,7.116137981
Tennessee,1987,47,533.4706488,9.145211123,43.93408857,286.5911432,1351.84346,566.9412976,0,116.2173996,12107.39453,36.09154892,152.2887268,1.467465878,1.38611424,6.057112694,6.957604885
Tennessee,1988,47,532.7302297,9.371823541,44.74486684,305.0620045,1237.93454,542.81358,0,117.1774292,12496.19629,36.3482666,163.1445465,1.468527079,1.352548718,6.016795158,6.752707481
Tennessee,1989,47,548.9473684,8.441295547,45.951417,334.1093117,1206.902834,532.8947368,0,117.9551468,12675.80664,36.29032135,172.5806427,1.465040565,1.315570116,5.955043793,6.572041988
Tennessee,1990,47,670.427716,10.47735528,49.51626809,419.2377365,1263.966817,571.5387052,0,118.3227081,12680.94922,42.84621429,185.9219513,1.460303783,1.289937139,5.847942352,6.458968639
Tennessee,1991,47,725.9236826,11.04381183,46.41631335,455.6026651,1364.990915,613.6281042,0,120.0132446,12659.32422,57.26872253,204.1116028,1.448163509,1.282604814,5.714827538,6.357858181
Tennessee,1992,47,746.1584395,10.35031847,47.31289809,470.2627389,1267.217357,575.9355096,0,121.6414337,13205.27441,69.85031891,236.635788,1.455923676,1.270562649,5.656203747,6.209913254
Tennessee,1993,47,765.7776035,10.21768974,49.89213571,485.5461855,1182.565209,590.9982349,0,123.3800964,13377.85449,55.36332321,247.0588226,1.464508295,1.256944537,5.648818016,6.014925003
Tennessee,1994,47,747.9227053,9.314009662,49.17874396,481.9903382,1141.642512,560.2705314,0,125.2566376,13686.23438,38.46154022,246.963562,1.470981359,1.236157298,5.625491142,5.834283829
Tennessee,1995,47,771.4802131,10.59741248,47.12709285,490.54414,1143.188737,648.5159817,0,127.1526337,14001.96875,36.7454071,249.3438263,1.476655483,1.209253311,5.607528687,5.706533432
Tennessee,1996,47,773.9661654,9.454887218,46.52255639,494.2669173,1163.458647,647.1428571,0.251366109,128.9092712,14108.34961,40.15296555,247.291275,1.484292269,1.198383093,5.592298031,5.591451168
Tennessee,1997,47,789.6609538,9.519374069,56.92995529,509.2213115,1171.73994,628.5767511,1,130.4827271,14349.53223,38.62928391,241.1214905,1.488426089,1.189324141,5.552156448,5.492677689
Tennessee,1998,47,715.0064445,8.469895047,45.75584607,482.7840177,1075.897625,517.3816977,1,131.7987671,15007.3623,38.6503067,234.9693298,1.500254273,1.186762571,5.510669708,5.43179512
Tennessee,1999,47,695.0078736,7.130436844,44.04093345,487.0398384,936.6585606,460.560569,1,133.032547,15228.09082,37.21488571,244.2977142,1.513221025,1.196837425,5.470248222,5.361924171
Tennessee,2000,47,707.1717121,7.206532001,38.4231194,495.176633,990.353266,483.8922585,1,138.0355225,15498.83887,39.4889679,231.7073212,1.466720581,1.22010529,5.480727673,5.582495689
Tennessee,2001,47,744.0083292,7.357292016,38.19530323,520.7153862,1038.456548,491.7384394,1,139.5242767,15556.74805,59.28853607,228.6843567,1.493586302,1.221362829,5.450016975,5.495541573
Tennessee,2002,47,717.8491263,7.254141597,39.55234347,508.4635106,1057.861106,458.4099336,1,140.6191864,15654.25195,77.8210144,266.2590332,1.510200739,1.225707531,5.420383453,5.411135674
Tennessee,2003,47,691.318427,6.774780299,36.42299812,487.0827522,1083.331851,452.9009062,1,141.8782196,15783.15234,72.28260803,282.0652161,1.526776195,1.226595521,5.392307281,5.319425583
Tennessee,2004,47,697.6229609,6.057728627,38.72195161,502.4521075,1024.655465,420.4267288,1,143.4066467,16032.29199,48.17363739,291.6887207,1.534273863,1.247341871,5.362328529,5.345427513
Tennessee,2005,47,757.3191935,7.236710101,36.83838042,545.1878816,1032.750731,423.5910033,1,145.3536072,16040.4502,40.45058823,308.7557678,1.537441492,1.255437851,5.337505341,5.325737953
Tennessee,2006,47,762.4524264,6.938461149,36.33170348,534.6589382,1043.650538,375.1240105,1,147.7241974,16312.00391,37.20238113,307.5396729,1.532215238,1.252404928,5.30173111,5.240552902
Tennessee,2007,47,754.980047,6.578179059,35.74956076,533.4497157,1004.057518,352.7528218,1,149.8340149,16504.61523,38.1013031,326.9959717,1.512388706,1.26119566,5.263088703,5.269598007
Tennessee,2008,47,722.6678904,6.629242554,33.43583987,508.7621853,1047.372052,308.9838465,1,151.5731964,16308.17969,55.27094269,391.0767517,1.49093771,1.245251894,5.231751442,5.142210007
